task,model,id,gold,prediction,confidence,correct,raw
banking77,gpt-4.1-nano,banking-691,transfer_into_account,transfer_into_account,85,1,"{   ""label"": ""transfer_into_account"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-521,getting_virtual_card,get_virtual_card,95,0,"{""label"": ""get_virtual_card"", ""confidence"": 95}"
banking77,gpt-4.1-nano,banking-469,exchange_rate,exchange_rate,95,1,"{   ""label"": ""exchange_rate"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-626,top_up_by_bank_transfer_charge,transfer_fee_charged,95,0,"{   ""label"": ""transfer_fee_charged"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-441,direct_debit_payment_not_recognised,balance_not_updated_after_bank_transfer,85,0,"{   ""label"": ""balance_not_updated_after_bank_transfer"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-761,wrong_amount_of_cash_received,wrong_amount_of_cash_received,100,1,"{   ""label"": ""wrong_amount_of_cash_received"",   ""confidence"": 100 }"
banking77,gpt-4.1-nano,banking-429,declined_transfer,declined_transfer,95,1,"{   ""label"": ""declined_transfer"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-744,visa_or_mastercard,supported_cards_and_currencies,95,0,"{   ""label"": ""supported_cards_and_currencies"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-648,top_up_failed,top_up_failed,85,1,"{   ""label"": ""top_up_failed"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-713,unable_to_verify_identity,unable_to_verify_identity,85,1,"{""label"": ""unable_to_verify_identity"", ""confidence"": 85}"
banking77,gpt-4.1-nano,banking-512,getting_spare_card,get_physical_card,80,0,"{   ""label"": ""get_physical_card"",   ""confidence"": 80 }"
banking77,gpt-4.1-nano,banking-661,top_up_reverted,request_refund,95,0,"{   ""label"": ""request_refund"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-633,top_up_by_card_charge,top_up_by_card_charge,85,1,"{   ""label"": ""top_up_by_card_charge"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-532,lost_or_stolen_card,lost_or_stolen_card,95,1,"{   ""label"": ""lost_or_stolen_card"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-646,top_up_failed,top_up_failed,100,1,"{   ""label"": ""top_up_failed"",   ""confidence"": 100 }"
banking77,gpt-4.1-nano,banking-709,unable_to_verify_identity,unable_to_verify_identity,85,1,"{   ""label"": ""unable_to_verify_identity"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-271,automatic_top_up,automatic_top_up,85,1,"{""label"": ""automatic_top_up"", ""confidence"": 85}"
banking77,gpt-4.1-nano,banking-581,pending_transfer,pending_transfer,85,1,"{   ""label"": ""pending_transfer"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-307,card_about_to_expire,get_physical_card,85,0,"{   ""label"": ""get_physical_card"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-435,direct_debit_payment_not_recognised,reverted_card_payment?,10,0,"{   ""label"": ""reverted_card_payment?"",   ""confidence"": 10 }"
banking77,gpt-4.1-nano,banking-537,lost_or_stolen_phone,lost_or_stolen_phone,85,1,"{   ""label"": ""lost_or_stolen_phone"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-259,apple_pay_or_google_pay,apple_pay_or_google_pay,95,1,"{   ""label"": ""apple_pay_or_google_pay"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-591,receiving_money,supported_cards_and_currencies,85,0,"{   ""label"": ""supported_cards_and_currencies"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-596,request_refund,request_refund,85,1,"{   ""label"": ""request_refund"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-490,failed_transfer,failed_transfer,95,1,"{   ""label"": ""failed_transfer"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-674,transaction_charged_twice,transaction_charged_twice,95,1,"{   ""label"": ""transaction_charged_twice"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-360,card_payment_wrong_exchange_rate,exchange_rate,95,0,"{   ""label"": ""exchange_rate"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-762,wrong_amount_of_cash_received,cash_withdrawal_not_recognised,70,0,"{   ""label"": ""cash_withdrawal_not_recognised"",   ""confidence"": 70 }"
banking77,gpt-4.1-nano,banking-746,visa_or_mastercard,card_acceptance,85,0,"{   ""label"": ""card_acceptance"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-448,disposable_card_limits,card_not_working,60,0,"{   ""label"": ""card_not_working"",   ""confidence"": 60 }"
banking77,gpt-4.1-nano,banking-368,card_swallowed,card_swallowed,95,1,"{   ""label"": ""card_swallowed"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-749,visa_or_mastercard,get_disposable_virtual_card,10,0,"{   ""label"": ""get_disposable_virtual_card"",   ""confidence"": 10 }"
banking77,gpt-4.1-nano,banking-313,card_acceptance,card_acceptance,85,1,"{   ""label"": ""card_acceptance"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-716,verify_my_identity,verify_my_identity,95,1,"{   ""label"": ""verify_my_identity"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-651,top_up_failed,top_up_failed,80,1,"{   ""label"": ""top_up_failed"",   ""confidence"": 80 }"
banking77,gpt-4.1-nano,banking-619,terminate_account,terminate_account,95,1,"{   ""label"": ""terminate_account"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-735,verify_top_up,verify_top_up,95,1,"{   ""label"": ""verify_top_up"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-420,declined_card_payment,card_payment_not_recognised,85,0,"{""label"": ""card_payment_not_recognised"", ""confidence"": 85}"
banking77,gpt-4.1-nano,banking-268,automatic_top_up,automatic_top_up,95,1,"{   ""label"": ""automatic_top_up"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-668,topping_up_by_card,balance_not_updated_after_bank_transfer,85,0,"{   ""label"": ""balance_not_updated_after_bank_transfer"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-237,Refund_not_showing_up,Refund_not_showing_up,85,1,"{   ""label"": ""Refund_not_showing_up"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-498,get_disposable_virtual_card,get_disposable_virtual_card,95,1,"{   ""label"": ""get_disposable_virtual_card"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-750,why_verify_identity,verify_my_identity,95,0,"{   ""label"": ""verify_my_identity"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-238,Refund_not_showing_up,Refund_not_showing_up,85,1,"{   ""label"": ""Refund_not_showing_up"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-319,card_arrival,card_arrival,85,1,"{   ""label"": ""card_arrival"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-470,exchange_via_app,exchange_rate,85,0,"{   ""label"": ""exchange_rate"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-563,pending_cash_withdrawal,cash_withdrawal_not_recognised,85,0,"{""label"": ""cash_withdrawal_not_recognised"", ""confidence"": 85}"
banking77,gpt-4.1-nano,banking-334,card_linking,get_physical_card,85,0,"{   ""label"": ""get_physical_card"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-446,disposable_card_limits,get_disposable_virtual_card,85,0,"{""label"": ""get_disposable_virtual_card"", ""confidence"": 85}"
banking77,gpt-4.1-nano,banking-463,exchange_rate,exchange_rate,95,1,"{   ""label"": ""exchange_rate"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-502,get_disposable_virtual_card,get_disposable_virtual_card,95,1,"{   ""label"": ""get_disposable_virtual_card"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-281,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,95,1,"{   ""label"": ""balance_not_updated_after_cheque_or_cash_deposit"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-276,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,95,1,"{   ""label"": ""balance_not_updated_after_bank_transfer"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-609,reverted_card_payment?,reverted_card_payment?,80,1,"{   ""label"": ""reverted_card_payment?"",   ""confidence"": 80 }"
banking77,gpt-4.1-nano,banking-473,exchange_via_app,exchange_rate,85,0,"{   ""label"": ""exchange_rate"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-608,reverted_card_payment?,card_not_working,85,0,"{   ""label"": ""card_not_working"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-575,pending_transfer,failed_transfer,85,0,"{   ""label"": ""failed_transfer"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-666,topping_up_by_card,balance_not_updated_after_bank_transfer,70,0,"{   ""label"": ""balance_not_updated_after_bank_transfer"",   ""confidence"": 70 }"
banking77,gpt-5.6-luna,banking-277,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,96,1,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-542,order_physical_card,get_physical_card,88,0,"{""label"":""get_physical_card"",""confidence"":88}"
banking77,gpt-5.6-luna,banking-339,card_not_working,card_not_working,96,1,"{""label"":""card_not_working"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-392,change_pin,change_pin,99,1,"{""label"":""change_pin"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-511,get_physical_card,change_pin,62,0,"{""label"":""change_pin"",""confidence"":62}"
banking77,gpt-5.6-luna,banking-706,transfer_timing,transfer_timing,98,1,"{""label"":""transfer_timing"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-324,card_delivery_estimate,card_arrival,98,0,"{""label"":""card_arrival"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-402,contactless_not_working,contactless_not_working,100,1,"{""label"":""contactless_not_working"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-383,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,99,1,"{""label"":""cash_withdrawal_not_recognised"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-315,card_acceptance,card_acceptance,99,1,"{""label"":""card_acceptance"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-316,card_arrival,card_delivery_estimate,99,0,"{""label"":""card_delivery_estimate"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-412,country_support,country_support,99,1,"{""label"":""country_support"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-621,terminate_account,terminate_account,100,1,"{""label"":""terminate_account"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-594,receiving_money,fiat_currency_support,98,0,"{""label"":""fiat_currency_support"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-465,exchange_rate,exchange_rate,99,1,"{""label"":""exchange_rate"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-387,change_pin,change_pin,100,1,"{""label"":""change_pin"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-725,verify_source_of_funds,verify_source_of_funds,99,1,"{""label"":""verify_source_of_funds"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-612,supported_cards_and_currencies,supported_cards_and_currencies,96,1,"{""label"":""supported_cards_and_currencies"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-660,top_up_reverted,top_up_reverted,99,1,"{""label"":""top_up_reverted"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-377,cash_withdrawal_charge,cash_withdrawal_charge,99,1,"{""label"":""cash_withdrawal_charge"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-243,activate_my_card,activate_my_card,100,1,"{""label"":""activate_my_card"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-361,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,98,1,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-240,activate_my_card,activate_my_card,100,1,"{""label"":""activate_my_card"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-634,top_up_by_card_charge,supported_cards_and_currencies,97,0,"{""label"":""supported_cards_and_currencies"",""confidence"":97}"
banking77,gpt-5.6-luna,banking-338,card_not_working,card_not_working,99,1,"{""label"":""card_not_working"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-659,top_up_reverted,top_up_reverted,99,1,"{""label"":""top_up_reverted"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-269,automatic_top_up,automatic_top_up,98,1,"{""label"":""automatic_top_up"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-450,edit_personal_details,edit_personal_details,100,1,"{""label"":""edit_personal_details"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-443,disposable_card_limits,disposable_card_limits,99,1,"{""label"":""disposable_card_limits"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-342,card_not_working,card_not_working,98,1,"{""label"":""card_not_working"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-752,why_verify_identity,why_verify_identity,98,1,"{""label"":""why_verify_identity"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-413,country_support,country_support,99,1,"{""label"":""country_support"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-768,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,99,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-593,receiving_money,receiving_money,96,1,"{""label"":""receiving_money"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-418,declined_card_payment,declined_card_payment,99,1,"{""label"":""declined_card_payment"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-475,exchange_via_app,exchange_via_app,98,1,"{""label"":""exchange_via_app"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-657,top_up_limits,top_up_limits,100,1,"{""label"":""top_up_limits"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-557,pending_card_payment,declined_card_payment,90,0,"{""label"":""declined_card_payment"",""confidence"":90}"
banking77,gpt-5.6-luna,banking-756,why_verify_identity,why_verify_identity,99,1,"{""label"":""why_verify_identity"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-476,exchange_via_app,exchange_via_app,98,1,"{""label"":""exchange_via_app"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-375,cash_withdrawal_charge,cash_withdrawal_charge,99,1,"{""label"":""cash_withdrawal_charge"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-421,declined_cash_withdrawal,declined_cash_withdrawal,98,1,"{""label"":""declined_cash_withdrawal"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-604,reverted_card_payment?,reverted_card_payment?,99,1,"{""label"":""reverted_card_payment?"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-769,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,99,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-748,visa_or_mastercard,visa_or_mastercard,99,1,"{""label"":""visa_or_mastercard"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-483,extra_charge_on_statement,extra_charge_on_statement,99,1,"{""label"":""extra_charge_on_statement"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-732,verify_top_up,verify_top_up,98,1,"{""label"":""verify_top_up"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-459,exchange_charge,exchange_charge,99,1,"{""label"":""exchange_charge"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-296,cancel_transfer,cancel_transfer,100,1,"{""label"":""cancel_transfer"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-615,supported_cards_and_currencies,supported_cards_and_currencies,99,1,"{""label"":""supported_cards_and_currencies"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-546,order_physical_card,get_physical_card,99,0,"{""label"":""get_physical_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-464,exchange_rate,exchange_rate,99,1,"{""label"":""exchange_rate"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-740,virtual_card_not_working,virtual_card_not_working,96,1,"{""label"":""virtual_card_not_working"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-291,beneficiary_not_allowed,exchange_via_app,84,0,"{""label"":""exchange_via_app"",""confidence"":84}"
banking77,gpt-5.6-luna,banking-540,order_physical_card,card_arrival,96,0,"{""label"":""card_arrival"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-588,pin_blocked,pin_blocked,99,1,"{""label"":""pin_blocked"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-549,passcode_forgotten,passcode_forgotten,99,1,"{""label"":""passcode_forgotten"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-416,declined_card_payment,card_not_working,95,0,"{""label"":""card_not_working"",""confidence"":95}"
banking77,gpt-5.6-luna,banking-571,pending_top_up,pending_top_up,95,1,"{""label"":""pending_top_up"",""confidence"":95}"
banking77,gpt-5.6-luna,banking-306,card_about_to_expire,card_about_to_expire,100,1,"{""label"":""card_about_to_expire"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-710,unable_to_verify_identity,verify_my_identity,98,0,"{""label"":""verify_my_identity"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-678,transaction_charged_twice,transaction_charged_twice,99,1,"{""label"":""transaction_charged_twice"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-249,age_limit,age_limit,100,1,"{""label"":""age_limit"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-504,get_disposable_virtual_card,get_disposable_virtual_card,99,1,"{""label"":""get_disposable_virtual_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-297,cancel_transfer,request_refund,92,0,"{""label"":""request_refund"",""confidence"":92}"
banking77,gpt-5.6-luna,banking-350,card_payment_fee_charged,top_up_by_card_charge,78,0,"{""label"":""top_up_by_card_charge"",""confidence"":78}"
